id,Jurisdiction,State,Name,Date,source,Residents.Confirmed,Staff.Confirmed,Residents.Deaths,Staff.Deaths,Residents.Recovered,Staff.Recovered,Residents.Tested,Staff.Tested,Residents.Negative,Staff.Negative,Residents.Pending,Staff.Pending,Residents.Quarantine,Staff.Quarantine,Residents.Released,Residents.Population,Address,Zipcode,City,County,Latitude,Longitude,County.FIPS,hifld_id,Notes
alabama,NA,Alabama,ADOC HEADQUARTERS,2020-11-10,http://www.doc.alabama.gov/covid19news,0,26,0,0,0,23,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
alabama,NA,Alabama,ALABAMA CORRECTIONS ACADEMY,2020-11-10,http://www.doc.alabama.gov/covid19news,0,13,0,0,0,12,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
alabama,NA,Alabama,ALEX CITY COMMUNITY BASED FACILITY/COMMUNITY WORK CENTER,2020-11-10,http://www.doc.alabama.gov/covid19news,1,5,0,0,1,5,85,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
alabama,Prison,Alabama,ATEF,2020-11-10,http://www.doc.alabama.gov/covid19news,1,2,0,0,1,2,21,NA,NA,NA,0,NA,NA,NA,NA,NA,102 INDUSTRIAL PARKWAY,35051,COLUMBIANA,SHELBY,33.1810049880429,-86.6240172421684,1117,10006524,NA
alabama,NA,Alabama,BIBB CORRECTIONAL FACILITY,2020-11-10,http://www.doc.alabama.gov/covid19news,32,25,1,0,4,17,103,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
alabama,NA,Alabama,BIRMINGHAM COMMUNITY BASED FACILITY/COMMUNITY WORK CENTER,2020-11-10,http://www.doc.alabama.gov/covid19news,0,12,0,0,0,12,119,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
alabama,NA,Alabama,BULLOCK CORRECTIONAL FACILITY,2020-11-10,http://www.doc.alabama.gov/covid19news,65,35,1,0,57,25,318,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
alabama,NA,Alabama,CAMDEN COMMUNITY BASED FACILITY/COMMUNITY WORK CENTER,2020-11-10,http://www.doc.alabama.gov/covid19news,0,1,0,0,0,1,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
alabama,NA,Alabama,CHILDERSBURG COMMUNITY BASED FACILITY/COMMUNITY WORK CENTER,2020-11-10,http://www.doc.alabama.gov/covid19news,0,2,0,0,0,2,189,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
alabama,NA,Alabama,DONALDSON CORRECTIONAL FACILITY,2020-11-10,http://www.doc.alabama.gov/covid19news,1,6,0,0,1,6,120,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
alabama,Prison,Alabama,DRAPER QIF,2020-11-10,http://www.doc.alabama.gov/covid19news,67,0,0,0,66,0,510,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
alabama,NA,Alabama,EASTERLING CORRECTIONAL FACILITY,2020-11-10,http://www.doc.alabama.gov/covid19news,51,22,1,0,43,14,158,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
alabama,NA,Alabama,ELBA COMMUNITY BASED FACILITY/COMMUNITY WORK CENTER,2020-11-10,http://www.doc.alabama.gov/covid19news,1,3,0,0,1,2,6,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
alabama,NA,Alabama,ELMORE CORRECTIONAL FACILITY,2020-11-10,http://www.doc.alabama.gov/covid19news,27,18,0,0,27,18,72,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
federal,federal,Alabama,FCI TALLADEGA,2020-11-10,https://www.bop.gov/coronavirus/,75,NA,0,0,62,8,407,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1121,NA,NA
alabama,NA,Alabama,FOUNTAIN CORRECTIONAL FACILITY,2020-11-10,http://www.doc.alabama.gov/covid19news,19,28,1,0,18,28,102,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
alabama,NA,Alabama,FRANK LEE COMMUNITY BASED FACILITY/COMMUNITY WORK CENTER,2020-11-10,http://www.doc.alabama.gov/covid19news,1,14,0,0,1,9,99,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
alabama,NA,Alabama,HAMILTON AGED & INFIRMED,2020-11-10,http://www.doc.alabama.gov/covid19news,3,8,0,0,2,7,245,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
alabama,NA,Alabama,HAMILTON COMMUNITY BASED FACILITY/COMMUNITY WORK CENTER,2020-11-10,http://www.doc.alabama.gov/covid19news,2,5,1,0,1,2,88,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
alabama,NA,Alabama,HOLMAN CORRECTIONAL FACILITY,2020-11-10,http://www.doc.alabama.gov/covid19news,37,22,1,0,34,21,90,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
alabama,NA,Alabama,KILBY CORRECTIONAL FACILITY,2020-11-10,http://www.doc.alabama.gov/covid19news,10,37,1,0,9,36,721,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
alabama,NA,Alabama,LIMESTONE CORRECTIONAL FACILITY,2020-11-10,http://www.doc.alabama.gov/covid19news,59,39,2,0,47,16,1643,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
alabama,NA,Alabama,LOXLEY COMMUNITY BASED FACILITY/COMMUNITY WORK CENTER,2020-11-10,http://www.doc.alabama.gov/covid19news,104,13,0,0,4,8,242,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
alabama,NA,Alabama,MOBILE COMMUNITY BASED FACILITY/COMMUNITY WORK CENTER,2020-11-10,http://www.doc.alabama.gov/covid19news,0,6,0,0,0,6,8,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
alabama,NA,Alabama,MONTGOMERY WOMEN’S FACILITY,2020-11-10,http://www.doc.alabama.gov/covid19news,1,9,0,0,1,5,146,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
alabama,NA,Alabama,NORTH ALABAMA COMMUNITY BASED FACILITY/COMMUNITY WORK CENTER,2020-11-10,http://www.doc.alabama.gov/covid19news,85,26,0,0,4,6,307,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
alabama,NA,Alabama,RED EAGLE COMMUNITY WORK CENTER,2020-11-10,http://www.doc.alabama.gov/covid19news,0,0,0,0,0,0,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
alabama,NA,Alabama,ST CLAIR CORRECTIONAL FACILITY,2020-11-10,http://www.doc.alabama.gov/covid19news,87,31,11,0,76,22,231,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
alabama,NA,Alabama,STATON CORRECTIONAL FACILITY,2020-11-10,http://www.doc.alabama.gov/covid19news,39,36,7,0,31,35,110,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
alabama,NA,Alabama,TUTWILER PRISON FOR WOMEN,2020-11-10,http://www.doc.alabama.gov/covid19news,16,48,1,2,15,41,668,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
alabama,Prison,Alabama,TUTWILER QIF,2020-11-10,http://www.doc.alabama.gov/covid19news,5,0,0,0,5,0,134,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
alabama,NA,Alabama,VENTRESS CORRECTIONAL FACILITY,2020-11-10,http://www.doc.alabama.gov/covid19news,17,31,1,0,14,26,71,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
alaska,Prison,Alaska,STATEWIDE,2020-11-10,https://doc.alaska.gov/covid-19,343,NA,NA,NA,NA,NA,8602,NA,7492,NA,658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
arizona,Prison,Arizona,CACF,2020-11-10,https://corrections.az.gov/adcrr-covid-19-dashboard?order=title_field&sort=asc,67,NA,3,NA,64,NA,1202,NA,1135,NA,0,NA,NA,NA,NA,1260,1401 E DIVERSION DAM RD,85132,FLORENCE,PINAL,33.0373101230536,-111.372752812393,4021,10000618,NA
arizona,Prison,Arizona,DOUGLAS,2020-11-10,https://corrections.az.gov/adcrr-covid-19-dashboard?order=title_field&sort=asc,119,NA,0,NA,119,NA,1955,NA,1836,NA,0,NA,NA,NA,NA,2008,6911 N BDI BLVD,85607,DOUGLAS,COCHISE,31.4624282936093,-109.591229889899,4003,10000632,NA
arizona,Prison,Arizona,EYMAN,2020-11-10,https://corrections.az.gov/adcrr-covid-19-dashboard?order=title_field&sort=asc,412,NA,1,NA,411,NA,5324,NA,4912,NA,0,NA,NA,NA,NA,5403,4374 E BUTTE AVE,85132,FLORENCE,PINAL,33.036918712581,-111.326444132106,4021,10000615,NA
arizona,Prison,Arizona,FLORENCE,2020-11-10,https://corrections.az.gov/adcrr-covid-19-dashboard?order=title_field&sort=asc,116,NA,10,NA,104,NA,3267,NA,3151,NA,0,NA,NA,NA,NA,2778,1305 E BUTTE AVE,85132,FLORENCE,PINAL,33.0281694875224,-111.370728083404,4021,10003976,NA
arizona,Prison,Arizona,FLORENCE WEST,2020-11-10,https://corrections.az.gov/adcrr-covid-19-dashboard?order=title_field&sort=asc,0,NA,0,NA,0,NA,481,NA,481,NA,0,NA,NA,NA,NA,703,915 EAST DIVERSION DAM ROAD,85132,FLORENCE,PINAL,33.037233,-111.376527,4021,10006312,NA
arizona,Prison,Arizona,KINGMAN,2020-11-10,https://corrections.az.gov/adcrr-covid-19-dashboard?order=title_field&sort=asc,55,NA,1,NA,54,NA,2688,NA,2633,NA,0,NA,NA,NA,NA,2645,4626 WEST ENGLISH DRIVE,86414,GOLDEN VALLEY,MOHAVE,35.0289149689936,-114.179609666708,4015,10003957,NA
arizona,Prison,Arizona,LEWIS,2020-11-10,https://corrections.az.gov/adcrr-covid-19-dashboard?order=title_field&sort=asc,272,NA,0,NA,270,NA,4174,NA,3902,NA,0,NA,NA,NA,NA,4435,26700 S HWY 85,85326,BUCKEYE,MARICOPA,33.2085240977115,-112.65146287544,4013,10000605,NA
arizona,Prison,Arizona,MARANA,2020-11-10,https://corrections.az.gov/adcrr-covid-19-dashboard?order=title_field&sort=asc,8,NA,0,NA,8,NA,340,NA,332,NA,0,NA,NA,NA,NA,344,12610 W SILVERBELL RD,85653,MARANA,PIMA,32.4179103180726,-111.241216057662,4019,10000626,NA
maricopa_county,Jail,Arizona,MARICOPA COUNTY JAIL,2020-11-10,https://www.maricopa.gov/5574/COVID-19-in-County-Jails,1691,NA,0,NA,735,NA,17210,NA,15392,NA,127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
arizona,Prison,Arizona,MRC,2020-11-10,https://corrections.az.gov/adcrr-covid-19-dashboard?order=title_field&sort=asc,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,0,24601 N 29TH AVE,85027,PHOENIX,MARICOPA,33.7066965537532,-112.119438494303,4013,10002246,NA
arizona,Prison,Arizona,PERRYVILLE,2020-11-10,https://corrections.az.gov/adcrr-covid-19-dashboard?order=title_field&sort=asc,74,NA,0,NA,68,NA,4180,NA,4106,NA,0,NA,NA,NA,NA,3630,2105 N CITRUS RD,85395,GOODYEAR,MARICOPA,33.470386538632,-112.437765846248,4013,10000606,NA
arizona,Prison,Arizona,PHOENIX,2020-11-10,https://corrections.az.gov/adcrr-covid-19-dashboard?order=title_field&sort=asc,315,NA,0,NA,307,NA,3569,NA,3254,NA,0,NA,NA,NA,NA,514,2500 E VAN BUREN ST,85008,PHOENIX,MARICOPA,33.4531298937511,-112.025039936182,4013,10002245,NA
arizona,Prison,Arizona,PHOENIX WEST,2020-11-10,https://corrections.az.gov/adcrr-covid-19-dashboard?order=title_field&sort=asc,1,NA,0,NA,1,NA,362,NA,361,NA,0,NA,NA,NA,NA,461,3402 W COCOPAH ST,85009,PHOENIX,MARICOPA,33.4327771087915,-112.132608518994,4013,10002244,NA
arizona,Prison,Arizona,PRC,2020-11-10,https://corrections.az.gov/adcrr-covid-19-dashboard?order=title_field&sort=asc,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,0,1275 W STARR PASS BLVD,85713,TUCSON,PIMA,32.2037634021086,-110.990933342116,4019,10000630,NA
arizona,Prison,Arizona,RED ROCK,2020-11-10,https://corrections.az.gov/adcrr-covid-19-dashboard?order=title_field&sort=asc,70,NA,0,NA,70,NA,1675,NA,1605,NA,0,NA,NA,NA,NA,1948,1750 EAST ARICA ROAD,85131,ELOY,PINAL,32.81056,-111.5196,4021,10003974,NA
arizona,Prison,Arizona,SAFFORD,2020-11-10,https://corrections.az.gov/adcrr-covid-19-dashboard?order=title_field&sort=asc,12,NA,0,NA,12,NA,1440,NA,1428,NA,0,NA,NA,NA,NA,1501,896 S COOK RD,85546,SAFFORD,GRAHAM,32.8281014903222,-109.563639646635,4009,10002248,NA
arizona,Prison,Arizona,STATEWIDE,2020-11-10,https://corrections.az.gov/adcrr-covid-19-dashboard?order=title_field&sort=asc,NA,834,NA,NA,NA,759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
arizona,Prison,Arizona,TUCSON,2020-11-10,https://corrections.az.gov/adcrr-covid-19-dashboard?order=title_field&sort=asc,1002,NA,11,NA,984,NA,4989,NA,3987,NA,0,NA,NA,NA,NA,4912,10000 S WILMOT RD,85734,TUCSON,PIMA,32.0664009742032,-110.866312189544,4019,10000628,NA
arizona,Prison,Arizona,WINSLOW,2020-11-10,https://corrections.az.gov/adcrr-covid-19-dashboard?order=title_field&sort=asc,9,NA,0,NA,9,NA,1280,NA,1271,NA,0,NA,NA,NA,NA,1291,2100 S HWY 87,86047,WINSLOW,NAVAJO,34.9847162543998,-110.721089146459,4017,10000595,NA
arizona,Prison,Arizona,YUMA,2020-11-10,https://corrections.az.gov/adcrr-covid-19-dashboard?order=title_field&sort=asc,130,NA,2,NA,128,NA,4453,NA,4323,NA,0,NA,NA,NA,NA,4596,7125 E CESAR CHAVEZ BLVD,85349,SAN LUIS,YUMA,32.4875018147952,-114.639715334307,4027,10000622,NA
federal,federal,Arkansas,FCI FORREST CITY LOW,2020-11-10,https://www.bop.gov/coronavirus/,675,NA,0,0,629,4,1584,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5123,NA,NA
federal,federal,Arkansas,FCI FORREST CITY MEDIUM,2020-11-10,https://www.bop.gov/coronavirus/,113,NA,0,0,103,5,1097,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5123,NA,NA
arkansas,Prison,Arkansas,STATEWIDE,2020-11-10,https://doc.arkansas.gov/covid-19-updates/,8333,NA,NA,NA,7820,NA,19284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
california,NA,California,AVENAL STATE PRISON,2020-11-10,https://www.cdcr.ca.gov/covid19/updates/,2983,NA,8,NA,2858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
california,NA,California,CA CORRECTIONAL CENTER,2020-11-10,https://www.cdcr.ca.gov/covid19/updates/,660,NA,0,NA,626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
california,NA,California,CA CORRECTIONAL INSTITUTION,2020-11-10,https://www.cdcr.ca.gov/covid19/updates/,857,NA,0,NA,785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
california,NA,California,CA INSTITUTION FOR MEN,2020-11-10,https://www.cdcr.ca.gov/covid19/updates/,1413,NA,27,NA,1349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
california,NA,California,CA INSTITUTION FOR WOMEN,2020-11-10,https://www.cdcr.ca.gov/covid19/updates/,354,NA,1,NA,342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
california,NA,California,CA MEDICAL FACILITY,2020-11-10,https://www.cdcr.ca.gov/covid19/updates/,7,NA,0,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
california,NA,California,CA MENS COLONY,2020-11-10,https://www.cdcr.ca.gov/covid19/updates/,306,NA,2,NA,297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
california,NA,California,CA REHABILITATION CENTER,2020-11-10,https://www.cdcr.ca.gov/covid19/updates/,1664,NA,0,NA,1595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
california,NA,California,CA STATE PRISON CORCORAN,2020-11-10,https://www.cdcr.ca.gov/covid19/updates/,364,NA,1,NA,358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
california,NA,California,"CA STATE PRISON, LA COUNTY",2020-11-10,https://www.cdcr.ca.gov/covid19/updates/,194,NA,0,NA,192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
california,NA,California,"CA STATE PRISON, SACRAMENTO",2020-11-10,https://www.cdcr.ca.gov/covid19/updates/,16,NA,0,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
california,NA,California,"CA STATE PRISON, SAN QUENTIN",2020-11-10,https://www.cdcr.ca.gov/covid19/updates/,2240,NA,28,NA,2152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
california,NA,California,"CA STATE PRISON, SOLANO",2020-11-10,https://www.cdcr.ca.gov/covid19/updates/,5,NA,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
california,NA,California,CALIFORNIA CITY CORRECTIONAL FACILITY,2020-11-10,https://www.cdcr.ca.gov/covid19/updates/,4,NA,0,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
california,NA,California,CALIFORNIA HEALTH CARE FACILITY,2020-11-10,https://www.cdcr.ca.gov/covid19/updates/,9,NA,1,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
california,NA,California,CALIPATRIA STATE PRISON,2020-11-10,https://www.cdcr.ca.gov/covid19/updates/,33,NA,0,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
california,NA,California,CENTINELA STATE PRISON,2020-11-10,https://www.cdcr.ca.gov/covid19/updates/,78,NA,0,NA,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
california,NA,California,CENTRAL CA WOMEN'S FACILITY,2020-11-10,https://www.cdcr.ca.gov/covid19/updates/,16,NA,0,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
california,NA,California,CHUCKAWALLA VALLEY STATE PRISON,2020-11-10,https://www.cdcr.ca.gov/covid19/updates/,1705,NA,7,NA,1444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
california,NA,California,CORRECTIONAL TRAINING FACILITY,2020-11-10,https://www.cdcr.ca.gov/covid19/updates/,398,NA,1,NA,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
california,NA,California,DEUEL VOCATIONAL INSTITUTION,2020-11-10,https://www.cdcr.ca.gov/covid19/updates/,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
california,NA,California,FOLSOM STATE PRISON,2020-11-10,https://www.cdcr.ca.gov/covid19/updates/,1342,NA,2,NA,1328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
california,NA,California,HIGH DESERT STATE PRISON,2020-11-10,https://www.cdcr.ca.gov/covid19/updates/,42,NA,0,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
california,NA,California,IRONWOOD STATE PRISON,2020-11-10,https://www.cdcr.ca.gov/covid19/updates/,112,NA,1,NA,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
california,NA,California,KERN VALLEY STATE PRISON,2020-11-10,https://www.cdcr.ca.gov/covid19/updates/,15,NA,0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lasd_staff,Jail,California,LOS ANGELES JAILS,2020-11-10,https://lasd.org/covid19updates/,NA,1073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,833,NA,NA,NA,NA,NA,NA,NA,NA,6037,NA,NA
lasd,Jail,California,LOS ANGELES JAILS,2020-11-10,https://lasd.org/covid19updates/,3473,NA,7,NA,3157,NA,NA,NA,32468,NA,NA,NA,1558,NA,NA,15108,NA,NA,NA,NA,NA,NA,6037,NA,NA
california,NA,California,MULE CREEK STATE PRISON,2020-11-10,https://www.cdcr.ca.gov/covid19/updates/,45,NA,1,NA,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
california,NA,California,NORTH KERN STATE PRISON,2020-11-10,https://www.cdcr.ca.gov/covid19/updates/,86,NA,0,NA,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
orange_county,Jail,California,ORANGE COUNTY JAILS,2020-11-10,https://ocsheriff.gov/about-ocsd/covid-19/covid-19-oc-jails,578,NA,NA,NA,573,NA,6215,NA,5572,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
california,Prison,California,PBSP PELICAN BAY STATE PRISON,2020-11-10,https://www.cdcr.ca.gov/covid19/updates/,3,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5905 LAKE EARL DRIVE,95531,CRESCENT CITY,DEL NORTE,41.8548085129846,-124.149075142913,6015,10002309,NA
california,NA,California,PLEASANT VALLEY STATE PRISON,2020-11-10,https://www.cdcr.ca.gov/covid19/updates/,30,NA,1,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
california,NA,California,R.J. DONOVAN CORR. FAC. ROCK MTN.,2020-11-10,https://www.cdcr.ca.gov/covid19/updates/,3,NA,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
california,NA,California,SALINAS VALLEY STATE PRISON,2020-11-10,https://www.cdcr.ca.gov/covid19/updates/,131,NA,1,NA,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
california,NA,California,SIERRA CONSERVATION CENTER,2020-11-10,https://www.cdcr.ca.gov/covid19/updates/,19,NA,0,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
california,NA,California,SUBSTANCE ABUSE TREATMENT FACILITY,2020-11-10,https://www.cdcr.ca.gov/covid19/updates/,971,NA,0,NA,561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
federal,federal,California,USP LOMPOC,2020-11-10,https://www.bop.gov/coronavirus/,145,NA,2,0,146,28,832,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6083,NA,NA
california,NA,California,VALLEY STATE PRISON,2020-11-10,https://www.cdcr.ca.gov/covid19/updates/,316,NA,0,NA,290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
california,NA,California,WASCO STATE PRISON,2020-11-10,https://www.cdcr.ca.gov/covid19/updates/,308,NA,0,NA,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
colorado,Prison,Colorado,ARKANSAS VALLEY CORRECTIONAL FACILITY,2020-11-10,https://www.colorado.gov/pacific/cdoc/covid-19-faq-and-updates,25,NA,0,NA,0,NA,583,NA,NA,NA,NA,NA,NA,NA,NA,NA,12750 HIGHWAY 96 AT LANE 13,81034,ORDWAY,CROWLEY,38.1914682690407,-103.842185413539,8025,10002228,NA
colorado,Prison,Colorado,ARROWHEAD CORRECTIONAL FACILITY,2020-11-10,https://www.colorado.gov/pacific/cdoc/covid-19-faq-and-updates,2,NA,0,NA,2,NA,2409,NA,NA,NA,NA,NA,NA,NA,NA,NA,E US HIGHWAY 50 AND EVANS BLVD,81212,CANON CITY,FREMONT,38.4361032776577,-105.159095580384,8043,10002225,NA
colorado,Prison,Colorado,BENT COUNTY CORRECTIONAL FACILITY,2020-11-10,https://www.colorado.gov/pacific/cdoc/covid-19-faq-and-updates,0,NA,0,NA,0,NA,443,NA,NA,NA,NA,NA,NA,NA,NA,NA,11560 ROAD FF75,81054,LAS ANIMAS,BENT,38.0645630889985,-103.204792244019,8011,10002233,NA
colorado,Prison,Colorado,BUENA VISTA CORRECTIONAL COMPLEX,2020-11-10,https://www.colorado.gov/pacific/cdoc/covid-19-faq-and-updates,231,NA,0,NA,218,NA,10262,NA,NA,NA,NA,NA,NA,NA,NA,NA,5125 HWY 24  285,81211,BUENA VISTA,CHAFFEE,38.8221011783482,-106.114713494582,8015,10000573,NA
colorado,Prison,Colorado,CENTENNIAL CORRECTIONAL FACILITY,2020-11-10,https://www.colorado.gov/pacific/cdoc/covid-19-faq-and-updates,30,NA,0,NA,28,NA,6763,NA,NA,NA,NA,NA,NA,NA,NA,NA,E US HIGHWAY 50 EVANS BLVD,81215,CANON CITY,FREMONT,NA,NA,8043,10002226,NA
